ID respondenta,Pocit,X,Y,Městský obvod,Komentář,Věk,Bydliště,Bydliště MOb,Pohlaví
t2t0imdq9,"Místo, které doporučím návštěvníkům",18.138642,49.818874,mimo Ostravu, ,45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, které doporučím návštěvníkům",18.189583,49.772867,Polanka nad Odrou, ,45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, které doporučím návštěvníkům",18.277323,49.788468,Ostrava - Jih, ,45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, které doporučím návštěvníkům",18.279887,49.819552,Vítkovice, ,45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, které doporučím návštěvníkům",18.277935,49.821784,Moravská Ostrava a Přívoz, ,45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, které doporučím návštěvníkům",18.264497,49.868284,Petřkovice, ,45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, které doporučím návštěvníkům",18.280435,49.869982,Slezská Ostrava, ,45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, které doporučím návštěvníkům",18.281679,49.85707,Moravská Ostrava a Přívoz, ,45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, které doporučím návštěvníkům",18.314842,49.839788,Slezská Ostrava, ,45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, které doporučím návštěvníkům",18.326612,49.846721,Slezská Ostrava, ,45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, které doporučím návštěvníkům",18.284066,49.835564,Moravská Ostrava a Přívoz, ,45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, které doporučím návštěvníkům",18.304296,49.835166,Slezská Ostrava, ,45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, které doporučím návštěvníkům",18.268542,49.830346,Moravská Ostrava a Přívoz, ,45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, které doporučím návštěvníkům",18.293653,49.835491,Moravská Ostrava a Přívoz, ,45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, které doporučím návštěvníkům",18.295943,49.836695,Moravská Ostrava a Přívoz, ,45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, které doporučím návštěvníkům",18.288975,49.835817,Moravská Ostrava a Přívoz, ,45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, které doporučím návštěvníkům",18.295431,49.834976,Moravská Ostrava a Přívoz, ,45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, které doporučím návštěvníkům",18.281143,49.835606,Moravská Ostrava a Přívoz, ,45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, které doporučím návštěvníkům",18.286926,49.828228,Moravská Ostrava a Přívoz, ,45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, které doporučím návštěvníkům",18.296319,49.837479,Moravská Ostrava a Přívoz, ,45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, které doporučím návštěvníkům",18.320351,49.817406,Slezská Ostrava, ,45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, které by se mělo rozvíjet",18.290117,49.833228,Moravská Ostrava a Přívoz,"Městský tramvajový dopravní uzel (místo Hranečníku).",45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, které by se mělo rozvíjet",18.288776,49.83377,Moravská Ostrava a Přívoz,"Replika Německého (Evropského) domu",45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, které by se mělo rozvíjet",18.291373,49.8335,Moravská Ostrava a Přívoz,"Dostavba bloku ulice Pivovarské",45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, které by se mělo rozvíjet",18.295557,49.832827,Moravská Ostrava a Přívoz,"Propojení (bulvár) ul. Dlouhé nebo  Muzejní s Černou loukou a ""hradní"" lávkou s ""hradem"".",45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, které by se mělo rozvíjet",18.296818,49.836488,Moravská Ostrava a Přívoz,"Rozšíření řeky na úkor šířky náplavky. Splavnění řeky pro osobní (rekreační) dopravu od soutoku s Odrou po vítkovický jez.",45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, které by se mělo rozvíjet",18.292365,49.835505,Moravská Ostrava a Přívoz,"Obnova tramvajové trati přes Sýkorův most až na Slezskou.",45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, které by se mělo rozvíjet",18.285724,49.832149,Moravská Ostrava a Přívoz,"Tower. Stačí 100 m a bude vidět na příjezdu z dálnice od Brna.",45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, které by se mělo rozvíjet",18.278675,49.831388,Moravská Ostrava a Přívoz,"Vytvoření SKUTEČNÉHO Náměstí republiky, přívětivého pro pěší.",45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, které by se mělo rozvíjet",18.281196,49.831775,Moravská Ostrava a Přívoz,"Pokud ""není možná"" likvidace a návrat k historickému úrovňovému řešené ulice - úplná rekonstrukce mostů, stavební i funkční. Omezení silničních pruhů  na 1, druhý pruh pro pěší promenádu a kola (propojení centra a Šalamouny).",45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, které by se mělo rozvíjet",18.279727,49.830322,Moravská Ostrava a Přívoz,"Zastřešení",45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, které by se mělo rozvíjet",18.269663,49.831879,Moravská Ostrava a Přívoz,"Rekonstrukce parku",45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, které by se mělo rozvíjet",18.280703,49.829062,Moravská Ostrava a Přívoz,"Vykoupení OC. Městský blok, jehož OC může být znovu součástí. Tristní pěší spojení z karolinské lávky - cesta končí v zadním traktu Kauflandu, ve zpustlém místě. 
Směřovat zde výstavbu office buildings v rámci centra města  (a",45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, které by se mělo rozvíjet",18.274437,49.829983,Moravská Ostrava a Přívoz,"Černá kostka! Včera bylo pozdě.",45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, které by se mělo rozvíjet",18.272377,49.830879,Moravská Ostrava a Přívoz,"Koncertní hala a navazující (zen) park. Jedno bez druhého nelze.",45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, které by se mělo rozvíjet",18.290112,49.829076,Moravská Ostrava a Přívoz,"Městské bloky až k řece. Dbát na funkční parter.",45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, které by se mělo rozvíjet",18.304725,49.835394,Slezská Ostrava,"Rekonstrukce údolí Burňa. Genius loci Ostravy! Jednoznačně zachovat místní vysoké zárubní cihelné zdi a vytvořit osvětlenou pěší promenádu z centra na haldu Ema a do ZOO.",45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, které by se mělo rozvíjet",18.299661,49.82093,Slezská Ostrava,"Po ukončení činnosti COZ  rekultivace a vytvoření celoročního městského zábavního (sportovního) parku, kde se mohou v sezóně přesunout městské hudební festivaly.",45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, které by se mělo rozvíjet",18.316269,49.814921,Slezská Ostrava,"Rekultivace a pro lehký / logistický průmysl",45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, které by se mělo rozvíjet",18.322964,49.830938,Slezská Ostrava,"Urbanisticky připravit (po částech) rozsáhlé území Slezské Ostravy (včetně rekultivace zeleně a parků) pro individuální zástavbu, AKTIVNĚ nabízet pozemky pro výstavbu a zabránit tak odlivu lidí mimo město. Po vyčištění ostravské",45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, které by se mělo rozvíjet",18.282666,49.820611,Vítkovice,"Příprava zástavby městskými bloky. Přesun festivalů zpátky na Slezskou Ostravu (Zárubek).",45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, které by se mělo rozvíjet",18.285499,49.826079,Moravská Ostrava a Přívoz,"Rozšíření centra. Městské bloky, funkční parter, tramvajové spojení.",45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, které by se mělo rozvíjet",18.285563,49.854642,Moravská Ostrava a Přívoz,"Pěší lávka. Úprava přívozské haldy pro rekreaci a napojení na Komenského sady.",45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, které by se mělo rozvíjet",18.274963,49.860452,Moravská Ostrava a Přívoz,"Největší ostravský problém. Zasadit se o ukončení výroby. Těžký průmysl ve městě přesunout na jedno místo (jižní zóna okolo Liberty?)",45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, které by se mělo rozvíjet",18.264234,49.860673,Moravská Ostrava a Přívoz,"Prodloužit tramvaj na (přesněji pod ,) Landek.",45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, které by se mělo rozvíjet",18.287972,49.838861,Moravská Ostrava a Přívoz,"Likvidace stánků v současné betonové podobě.",45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, které by se mělo rozvíjet",18.277307,49.851124,Moravská Ostrava a Přívoz,"Rekonstrukce parku (zeleň, osvětlení, mobiliář). Likvidace stánků v současné podobě.",45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, které by se mělo rozvíjet",18.274936,49.849447,Moravská Ostrava a Přívoz,"Dostavba městských bloků podél Mariánskohorské. Účinná podpora rekonstrukce historických domů.",45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, které by se mělo rozvíjet",18.293459,49.859996,Slezská Ostrava,"Dostavba městského okruhu Bohumínská - Frýdecká - Rudná - Plzeňská - Mariánskohorská. Zachování 4-pruhové kapacity. Vymístění tranzitní dopravy ze Zámostí,  Přívozu a Zábřehu/Vítkovic (tunely).",45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, které by se mělo rozvíjet",18.152804,49.832945,Poruba,"Připravit území pro rozvoj univerzity.",45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, které by se mělo rozvíjet",18.314681,49.871157,Slezská Ostrava,"Rekultivace až na úroveň okolního terénu. Materiál haldy upravit jako druhotnou stavební suroviny (jejichž nedostatek v blízké budoucnosti nastane). Likvidace nebezpečného odpadu.    Vytvořit spolu s H. rybníkem zónu rekreace celoměstské",45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, které by se mělo rozvíjet",18.232627,49.821345,Nová Ves,"Vytvořit hlavní celoměstskou rekreační  / sportovní zónu, od Nové Vsi po Bedřišku. Voda a zeleň.",45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, které by se mělo rozvíjet",18.299747,49.830453,Slezská Ostrava,"Zvrátit tristní stavební vývoj na Hradě. Odstranit infantilní přístavby sloužící pro firemní večírky a vrátit hradu důstojnost. Dostavba dle historických podkladů. Nabídnout následně Ostravskému muzeu. 
Vyhrožovat / uplatit / vykr�",45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, které by se mělo rozvíjet",18.272683,49.867724,Slezská Ostrava,"Provést rozsáhlý archeologický průzkum. Odstranit stávající neutěšenou rozhlednu a obnažit základy starého hradu.",45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, které by se mělo rozvíjet",18.274716,49.788053,Ostrava - Jih,"Propojit ul. Dr. Martínka a Frýdeckou.",45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, které by se mělo rozvíjet",18.25505,49.784146,Ostrava - Jih,"Vytvořit ZDE skutečné centrum Jižního města.",45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, které by se mělo rozvíjet",18.270714,49.785753,Ostrava - Jih,"Prodloužení tramvajové tratí k PZ a na okraj Hrabové.",45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, které by se mělo rozvíjet",18.262689,49.800633,Vítkovice,"Rozvojová zóna v okolí ZREKONSTRUOVANÉHO vítkovického nádraží.",45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, které by se mělo rozvíjet",18.233539,49.795859,Ostrava - Jih,"Vlaková zastávka.",45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, které by se mělo rozvíjet",18.286797,49.833367,Moravská Ostrava a Přívoz,"Zrušení ""parku"" a dostavba městského bloku s podzemním parkovištěm (i pro Bílý stín). Dobudování kryté křížové pasáže Jurečkova + Denisova. V pasáži městská tržnice.",45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, které by se mělo rozvíjet",18.293116,49.836747,Moravská Ostrava a Přívoz,"Propojení ul. Zeyerovy. Znovuvybudování synagogy pro židovskou obec.",45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, které by se mělo rozvíjet",18.282012,49.838093,Moravská Ostrava a Přívoz,"Rekonstrukce Polského domu a dostavba bloku.",45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, které by se mělo rozvíjet",18.282854,49.83984,Moravská Ostrava a Přívoz,"Architektonická soutěž na rekonstrukci fasády všech 5 výškových domů, které ničí panorama centra města. Týká se i 2 nešťastných paneláků na ul. Milíčové.",45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, které by se mělo rozvíjet",18.189175,49.824474,Poruba,"Prodloužení Hlavní třídy k Polské/Mongolské.",45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, které by se mělo rozvíjet",18.184948,49.825643,Poruba,"Radnice Poruby a zástavba okolí.",45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, které by se mělo rozvíjet",18.168769,49.844708,Poruba,"Tramvajová trať!",45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, které by se mělo rozvíjet",18.251209,49.86059,Petřkovice,"Most přes Odru!",45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, které by se mělo rozvíjet",18.196278,49.841276,Třebovice,"Most přes Odru a obchvat Hošťálkovic. Napojení Poruby na Bobrovníky a Hlučín.",45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, které by se mělo rozvíjet",18.141131,49.853535,Plesná,"Po dobudování Severního spoje dokončené severního obchvatu Poruby z I/11 na D1.",45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, které by se mělo rozvíjet",18.195484,49.820763,Svinov,"Zástavba pro bydlení. Jedny z nejlepších parcel v Ostravě.",45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, které by se mělo rozvíjet",18.248892,49.819905,Mariánské Hory a Hulváky,"Rekultivace a příprava pro městskou blokovou zástavbu. Rezerva na dalších 100 let ,)",45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, které by se mělo rozvíjet",18.261423,49.768709,Nová Bělá,"Dobudování jižního propojení (obchvatu) - Plzeňská - Frýdecká",45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, které by se mělo rozvíjet",18.297349,49.837813,Slezská Ostrava,"Zahloubení Frýdecké/Bohumínské při ZACHOVÁNÍ její tranzitní dopravy jako součásti (již takřka hotového) velkého městského okruhu (VMO).",45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, které by se mělo rozvíjet",18.29494,49.828723,Slezská Ostrava,"Zrušení naddimenzovaného MÚK a rekultivace okolního prostoru. V návaznosti na Černou louku a Hrad.",45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, které by se mělo rozvíjet",18.297333,49.831187,Slezská Ostrava,"Architektonické řešení zcela nedůstojného příchodu z centra na Hrad - prostor pod mostem.",45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, které by se mělo rozvíjet",18.288567,49.836201,Moravská Ostrava a Přívoz,"Vymístění parkoviště vybudování důstojného náměstí.",45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, které by se mělo rozvíjet",18.27919,49.836868,Moravská Ostrava a Přívoz,"Totéž co pro frýdlantské mosty.",45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, které by se mělo rozvíjet",18.297043,49.843379,Slezská Ostrava,"Omezit dopravu pro auta na 2 pruhy. Pruh pěší, kolo, zeleň. Tramvajová trať z Masarykova náměstí přes Gagarinovo náměstí nahoru na Slezskou, k ZOO a Josefovu dolu. Zkulturnit ""šedý"" prostor pod mosty pro lidi - ne pro auta.",45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, které by se mělo rozvíjet",18.281357,49.851052,Moravská Ostrava a Přívoz,"OC, P+R",45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, které by se mělo rozvíjet",18.294527,49.835813,Moravská Ostrava a Přívoz,"Návrat sochy J. Nepomuckého",45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, které by se mělo rozvíjet",18.293384,49.83569,Moravská Ostrava a Přívoz,"Architektonické rešení nevkusné panelákové zástavby na hlavním ostravském náměstí.",45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, které by se mělo rozvíjet",18.291657,49.835505,Moravská Ostrava a Přívoz,"Dostavba městského bloku.",45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, které by se mělo rozvíjet",18.294905,49.836317,Moravská Ostrava a Přívoz,"Dostavba městského bloku.",45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, které by se mělo rozvíjet",18.279222,49.83563,Moravská Ostrava a Přívoz,"Nový městský (Cingrův) park",45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, které by se mělo rozvíjet",18.294841,49.839275,Moravská Ostrava a Přívoz,"Rekonstrukce lávky.",45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, které by se mělo rozvíjet",18.296632,49.832306,Moravská Ostrava a Přívoz,"Rekonstrukce podoby lávky",45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, které by se mělo rozvíjet",18.304564,49.827076,Slezská Ostrava,"Parková úprava podél toku Lučiny. Očištění prostoru. V okolí pohledově skalní defilé - výchozy karbonu - mimo Landek či Hladový vrch pohledově ojedinělý prostor v Ostravě.",45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, které by se mělo rozvíjet",18.299103,49.835657,Slezská Ostrava,"Odstranění stavby a benzinové pumpy. Obnovení Zámostí jako centra Slezské Ostravy okolo Radnice, od Kamence a ul. Františkov, přes Zámostí ke Střelnici a Trojici a ul. Podzámčí.",45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, které by se mělo rozvíjet",18.296163,49.834502,Moravská Ostrava a Přívoz,"Výstavba městských lázní čerpáním karbonských vod. Povrch karbonu je zde relativně mělce pod povrchem, pod Sýkorovým mostem vychází povrch karbonu na povrch (resp. dno řeky ,)",45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, které by se mělo rozvíjet",18.286225,49.833882,Moravská Ostrava a Přívoz,"Bílý stín!",45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, které by se mělo rozvíjet",18.212779,49.823906,Svinov,"Vybudování MÚK",45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, které by se mělo rozvíjet",18.292078,49.836811,Moravská Ostrava a Přívoz,"Rekonstrukce piazetty",45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, které by se mělo rozvíjet",18.318275,49.823934,Slezská Ostrava,"Zrušení nešťastného ""terminálu"" a jeho přesunutí do centra (Smetanovo nám.), s tím spojené oživení Sm. náměstí po celý den - rozvoj tamních služeb apod. Uzlový bod na periferii Hranečník je omyl a nemá žádný smysl (ani ""ekologic",45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, kde se necítím dobře",18.2842,49.83559,Moravská Ostrava a Přívoz, ,45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, kde se necítím dobře",18.283106,49.83336,Moravská Ostrava a Přívoz, ,45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, kde se necítím dobře",18.281373,49.836727,Moravská Ostrava a Přívoz, ,45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, kde se necítím dobře",18.283744,49.838015,Moravská Ostrava a Přívoz, ,45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, kde se necítím dobře",18.278316,49.838685,Moravská Ostrava a Přívoz, ,45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, kde se necítím dobře",18.271747,49.849072,Moravská Ostrava a Přívoz, ,45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, kde se necítím dobře",18.267533,49.850791,Moravská Ostrava a Přívoz, ,45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, kde se necítím dobře",18.274673,49.850661,Moravská Ostrava a Přívoz, ,45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, kde se necítím dobře",18.278621,49.850588,Moravská Ostrava a Přívoz, ,45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, kde se necítím dobře",18.270618,49.847043,Moravská Ostrava a Přívoz, ,45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, kde se necítím dobře",18.262582,49.854165,Moravská Ostrava a Přívoz, ,45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, kde se necítím dobře",18.268547,49.85727,Moravská Ostrava a Přívoz, ,45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, kde se necítím dobře",18.251456,49.824591,Mariánské Hory a Hulváky, ,45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, kde se necítím dobře",18.269309,49.821296,Moravská Ostrava a Přívoz, ,45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, kde se necítím dobře",18.261895,49.805221,Vítkovice, ,45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, kde se necítím dobře",18.264878,49.808129,Vítkovice, ,45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, kde se necítím dobře",18.264996,49.804591,Vítkovice, ,45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, kde se necítím dobře",18.278259,49.831486,Moravská Ostrava a Přívoz, ,45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, kde se necítím dobře",18.281381,49.832045,Moravská Ostrava a Přívoz, ,45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, kde se necítím dobře",18.280107,49.834156,Moravská Ostrava a Přívoz, ,45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, kde se necítím dobře",18.281223,49.830024,Moravská Ostrava a Přívoz, ,45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, kde se necítím dobře",18.27728,49.823518,Moravská Ostrava a Přívoz, ,45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, kde se necítím dobře",18.281644,49.839181,Moravská Ostrava a Přívoz, ,45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, kde se necítím dobře",18.287956,49.83877,Moravská Ostrava a Přívoz, ,45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, kde se necítím dobře",18.283632,49.843175,Moravská Ostrava a Přívoz, ,45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, kde se necítím dobře",18.277677,49.850927,Moravská Ostrava a Přívoz, ,45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, kde se necítím dobře",18.279297,49.852166,Moravská Ostrava a Přívoz, ,45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, kde se necítím dobře",18.283728,49.851622,Moravská Ostrava a Přívoz, ,45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, kde se necítím dobře",18.281636,49.84652,Moravská Ostrava a Přívoz, ,45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, kde se necítím dobře",18.281459,49.842041,Moravská Ostrava a Přívoz, ,45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, kde se necítím dobře",18.282833,49.837405,Moravská Ostrava a Přívoz, ,45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, kde se necítím dobře",18.294597,49.834204,Moravská Ostrava a Přívoz, ,45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, kde se necítím dobře",18.295718,49.833408,Moravská Ostrava a Přívoz, ,45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, kde se necítím dobře",18.290793,49.83159,Moravská Ostrava a Přívoz, ,45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, kde se necítím dobře",18.289873,49.832173,Moravská Ostrava a Přívoz, ,45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, kde se necítím dobře",18.291614,49.833938,Moravská Ostrava a Přívoz, ,45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, kde se necítím dobře",18.29174,49.834421,Moravská Ostrava a Přívoz, ,45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, kde se necítím dobře",18.291365,49.835476,Moravská Ostrava a Přívoz, ,45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, kde se necítím dobře",18.294342,49.837643,Moravská Ostrava a Přívoz, ,45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, kde se necítím dobře",18.301055,49.835671,Slezská Ostrava, ,45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, kde se necítím dobře",18.297563,49.831017,Slezská Ostrava, ,45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, kde se necítím dobře",18.299779,49.830687,Slezská Ostrava, ,45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, kde se necítím dobře",18.288088,49.830449,Moravská Ostrava a Přívoz, ,45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, kde se necítím dobře",18.289197,49.833815,Moravská Ostrava a Přívoz, ,45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, kde se necítím dobře",18.295232,49.839408,Slezská Ostrava, ,45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, kde se necítím dobře",18.305749,49.843144,Slezská Ostrava, ,45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, kde se necítím dobře",18.295262,49.842577,Slezská Ostrava, ,45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, kde se necítím dobře",18.292279,49.859174,Slezská Ostrava, ,45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, kde se necítím dobře",18.234714,49.801485,Ostrava - Jih, ,45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, kde se necítím dobře",18.248801,49.806945,Vítkovice, ,45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, kde se necítím dobře",18.262458,49.800886,Vítkovice, ,45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, kde se necítím dobře",18.260404,49.789757,Ostrava - Jih, ,45-54,v Ostravě,Ostrava - Jih,muž
